EbayID,Price,PricePercent,StartingBidPercent,SellerName,SellerClosePercent,Category,PersonID,StartingBid,AvgPrice,EndDay,QuantitySold,HitCount,AuctionAvgHitCount,Authenticated,ItemAuctionSellPercent,SellerSaleAvgPriceRatio,SellerAvg,SellerItemAvg,AuctionHitCountAvgRatio,BestOffer,ReturnsAccepted,IsHOF,BidCount,AuctionCount,AuctionSaleCount,SellerAuctionCount,SellerAuctionSaleCount,PriceBuckets,AuctionMedianPrice,IsInMedianRatio10Percent,IsInMedianRatio20Percent,IsInMedianRatio25Percent
330915686569,15.50,0.4328,0.4186,smcomstore,0.4898824436307573713,27260,68608,14.99,35.8083,Sunday,1,9,72,1,0.1481481481481481481,1.23,47,42,0.1250000000000000000,0,1,0,2,135,20,5189,2542,20,18.99,0,0,1
390587225014,34.99,0.3714,0.0105,dzstephenns,0.9787234042553191489,73396,19354,0.99,94.1879,Monday,1,138,122,0,0.4639830508474576271,0.57,22,42,1.1311475409836065573,0,1,1,14,472,219,188,184,35,53.01,0,0,0
350782329078,4.00,0.9905,0.9905,dalelong56,0.2637362637362637362,73406,788,4.00,4.0381,Sunday,1,4,31,0,0.4347826086956521739,0.90,16,18,0.1290322580645161290,0,1,0,1,23,10,364,96,5,4.50,0,1,1
221222203533,61.00,0.3353,0.0054,lmlrvlsports,0.8888888888888888888,27284,22992,0.99,181.9247,Monday,1,42,122,0,0.3548387096774193548,0.65,87,135,0.3442622950819672131,0,0,0,6,62,22,18,16,65,92.475,0,0,0
330915972342,10.51,0.4919,0.3739,levyy101,0.1570247933884297520,27285,22992,7.99,21.3654,Monday,1,14,25,0,0.2796052631578947368,0.59,8,13,0.5600000000000000000,0,1,0,2,304,85,121,19,15,14.01,0,0,0
380632388060,0.79,0.6198,0.6198,peacock7834,0.1811479726171669299,73396,30217,0.79,1.2744,Monday,1,2,33,0,0.1525423728813559322,0.41,1,3,0.0606060606060606060,0,0,0,1,59,9,3798,688,5,0.99,0,0,0
380632452641,0.99,0.7768,0.7768,peacock7834,0.1811479726171669299,73396,30217,0.99,1.2744,Monday,1,4,33,0,0.1525423728813559322,0.41,1,3,0.1212121212121212121,0,0,0,1,59,9,3798,688,5,0.99,1,1,1
380632603746,0.99,0.7768,0.7768,peacock7834,0.1811479726171669299,73396,30217,0.99,1.2744,Monday,1,3,33,0,0.1525423728813559322,0.41,1,3,0.0909090909090909090,0,0,0,1,59,9,3798,688,5,0.99,1,1,1
130896442924,15.50,1.063,0.4108,presspasscollectibles,0.9814814814814814814,27270,29089,5.99,14.581,Thursday,1,26,92,1,0.1629778672032193158,1.78,130,81,0.2826086956521739130,0,1,0,7,497,81,270,265,20,9.99,0,0,0
360643413099,15.50,1.2144,0.7827,auctionitmichigan,0.6029411764705882352,27286,7323,9.99,12.7628,Wednesday,1,28,88,0,0.3277777777777777777,0.69,26,40,0.3181818181818181818,0,1,1,3,180,59,136,82,20,6.00,0,0,0
261206550040,4.00,0.4717,0.1167,collectnuts!!,0.2084548104956268221,27278,2451,0.99,8.4785,Thursday,1,6,23,0,0.1627906976744186046,0.54,13,22,0.2608695652173913043,0,1,0,2,43,7,686,143,5,9.99,0,0,0
310661606905,10.49,0.526,0.5009,milcity-collectibles,0.5696551724137931034,27265,4847,9.99,19.9415,Thursday,1,14,111,0,0.1870503597122302158,0.67,14,22,0.1261261261261261261,0,1,0,2,417,78,725,413,15,14.95,0,0,0
400472303462,1.77,0.3365,0.1882,hairmetalwhitey,0.6937394247038917089,27263,44100,0.99,5.26,Wednesday,1,7,7,0,0.7500000000000000000,0.67,3,4,1.0000000000000000000,0,1,0,3,4,3,1182,820,5,4.02,0,0,0
290907840037,1.04,0.053,0.0505,coolcards30,0.7500000000000000000,73406,59809,0.99,19.5975,Friday,1,9,44,0,0.3404255319148936170,0.45,13,30,0.2045454545454545454,0,0,0,2,282,96,8,6,5,9.69,0,0,0
350782300501,36.65,0.6071,0.0163,sipromotions,0.9567198177676537585,27275,436,0.99,60.3689,Friday,1,43,75,1,0.1879194630872483221,1.18,86,77,0.5733333333333333333,0,1,1,12,149,28,439,420,40,43.03,0,1,1
130896385411,6.95,1.4329,1.4329,tomdcharm5cas,0.2413793103448275862,73396,1415,6.95,4.85,Thursday,1,11,6,0,0.5000000000000000000,1.07,7,7,1.8333333333333333333,0,1,0,1,4,2,348,84,10,4.85,0,0,0
161015384290,7.50,1.30,0.1716,uncfan23315,1.0000000000000000000,27265,32673,0.99,5.7692,Friday,1,40,99,0,0.0813953488372093023,0.37,11,28,0.4040404040404040404,0,0,0,7,258,21,3,3,10,3.40,0,0,0
121104051668,9.99,0.4239,0.4239,crosbyfan2010,0.7319587628865979381,2833,12839,9.99,23.5642,Sunday,1,11,116,0,0.3043478260869565217,0.50,23,46,0.0948275862068965517,0,1,0,1,23,7,97,71,10,20.00,0,0,0
230973427929,87.00,1.075,0.1852,smcomstore,0.4898824436307573713,27264,9679,14.99,80.9265,Sunday,1,81,97,0,0.3726415094339622641,1.23,47,42,0.8350515463917525773,0,1,1,22,212,79,5189,2542,90,71.00,0,1,1
140968317412,75.00,0.7962,0.7962,chucksmemorabilia,0.2953586497890295358,73396,19354,75.00,94.1879,Monday,1,24,122,0,0.4639830508474576271,0.59,33,53,0.1967213114754098360,0,1,1,2,472,219,237,70,75,53.01,0,0,0
251271071722,16.49,0.6571,0.5176,hkyauto1,0.3083164300202839756,27285,18309,12.99,25.0925,Tuesday,1,18,39,0,0.2000000000000000000,0.55,17,30,0.4615384615384615384,0,1,0,3,50,10,493,152,20,9.99,0,0,0
261207825287,92.01,0.5621,0.4581,brooklyn_ny_82,0.2000000000000000000,27269,67778,74.99,163.6658,Wednesday,1,80,122,0,0.5617977528089887640,0.65,65,100,0.6557377049180327868,0,0,0,4,267,150,25,5,95,111.25,0,0,1
140962164205,19.95,0.8281,0.8281,collectors_dugout,0.4898989898989898989,53,10675,19.95,24.0908,Wednesday,1,42,57,0,0.3888888888888888888,0.54,17,31,0.7368421052631578947,0,1,0,1,54,21,198,97,20,17.00,0,1,1
151034189945,162.50,0.9928,0.6109,mvp-authentics,0.5616438356164383561,27269,67778,99.99,163.6658,Wednesday,1,116,122,1,0.5617977528089887640,1.20,136,115,0.9508196721311475409,0,1,0,11,267,150,73,41,165,111.25,0,0,0
151034191193,165.00,1.0081,0.6109,mvp-authentics,0.5616438356164383561,27269,67778,99.99,163.6658,Wednesday,1,108,122,1,0.5617977528089887640,1.20,136,115,0.8852459016393442622,0,1,0,10,267,150,73,41,165,111.25,0,0,0
271195469513,3.25,0.0859,0.0261,jaymurray2112,1.0000000000000000000,27265,9679,0.99,37.8209,Wednesday,1,27,66,0,0.2702928870292887029,0.09,3,38,0.4090909090909090909,0,1,1,2,1195,323,2,2,5,18.38,0,0,0
310658673786,7.99,0.5449,0.5449,vintage_rock_n_roll,0.2631578947368421052,53,11385,7.99,14.6626,Thursday,1,19,71,0,0.4615384615384615384,0.81,19,35,0.2676056338028169014,0,1,0,1,13,6,38,10,10,8.99,0,1,1
261206667848,112.50,0.6873,0.006,prime_time_sells,0.9642857142857142857,27269,67778,0.99,163.6658,Thursday,1,105,122,0,0.5617977528089887640,0.68,88,129,0.8606557377049180327,0,1,0,18,267,150,28,27,115,111.25,1,1,1
140963833192,2.19,1.3219,1.3219,roger_phantom4,0.1861471861471861471,73409,4824,2.19,1.6566,Friday,1,7,11,0,0.1071428571428571428,0.58,5,8,0.6363636363636363636,0,1,0,1,28,3,924,172,5,1.79,0,1,1
171033624852,79.99,0.4887,0.4887,bigwhaledeal,0.1575458296692146384,27269,67778,79.99,163.6658,Friday,1,44,122,0,0.5617977528089887640,0.56,76,140,0.3606557377049180327,0,1,0,2,267,150,14783,2329,80,111.25,0,0,0
360644094138,24.49,1.0127,0.0409,waukeshasportscards,0.9691629955947136563,27260,20891,0.99,24.1805,Thursday,1,34,98,0,0.2000000000000000000,1.39,35,27,0.3469387755102040816,0,1,0,11,40,8,227,220,25,14.015,0,0,0
350782297403,0.01,0.0033,0.0033,inkcasualty,0.7253765932792584009,73409,4950,0.01,3.016,Friday,1,4,65,0,0.0677966101694915254,0.37,1,4,0.0615384615384615384,0,0,0,1,59,4,1726,1252,5,0.70,0,0,0
111063639764,33.00,0.8093,0.1464,markmack22,0.9866666666666666666,27260,26473,5.97,40.7713,Thursday,1,17,75,0,0.2526315789473684210,0.41,18,45,0.2266666666666666666,0,1,0,10,95,24,75,74,35,27.995,0,1,1
140966731392,16.00,0.1706,0.1279,imprintz,0.8387096774193548387,73397,67778,12.00,93.765,Thursday,1,19,22,0,0.6428571428571428571,0.17,19,118,0.8636363636363636363,0,1,0,5,14,9,124,104,20,15.51,1,1,1
221219111277,2.24,0.1828,0.1624,boutiquenordique,0.8109756097560975609,27285,9112,1.99,12.2475,Thursday,1,16,122,0,0.1208791208791208791,0.68,10,18,0.1311475409836065573,0,1,0,2,91,11,164,133,5,10.99,0,0,0
221219117004,1.00,0.2559,0.2559,rlrr2002,0.1377049180327868852,73406,31671,1.00,3.9065,Thursday,1,4,71,0,0.3157894736842105263,0.27,3,11,0.0563380281690140845,0,0,0,1,57,18,305,42,5,2.12,0,0,0
370804085130,19.49,4.6027,0.2337,probstein123,0.9796725014116318464,73409,11316,0.99,4.2344,Thursday,1,12,37,1,0.1607142857142857142,1.13,38,31,0.3243243243243243243,0,1,0,5,56,9,1771,1735,20,1.31,0,0,0
321119412415,102.51,0.6263,0.061,big$papa$p,0.5206611570247933884,27269,67778,9.99,163.6658,Friday,1,95,122,0,0.5617977528089887640,1.62,86,56,0.7786885245901639344,0,1,0,33,267,150,121,63,105,111.25,1,1,1
370807314353,3.58,0.9048,0.2502,probstein123,0.9796725014116318464,27265,32298,0.99,3.9566,Tuesday,1,12,167,1,0.1428571428571428571,1.13,38,31,0.0718562874251497005,0,1,0,3,21,3,1771,1735,5,3.58,1,1,1
221221291365,9.75,0.5188,0.2655,emptydesk_15,0.2352941176470588235,27260,18710,4.99,18.7914,Monday,1,20,25,0,0.2631578947368421052,1.62,49,30,0.8000000000000000000,0,1,0,5,19,5,17,4,10,10.45,1,1,1
190832798858,0.99,0.3968,0.3968,penguinblewis,0.1565217391304347826,73396,20891,0.99,2.4948,Monday,1,4,37,0,0.1153846153846153846,0.54,2,3,0.1081081081081081081,0,1,0,1,182,21,460,72,5,1.01,1,1,1
121105890451,49.00,1.2955,1.2955,cindy8610,0.3015873015873015873,27265,9679,49.00,37.8209,Tuesday,1,7,66,1,0.2702928870292887029,0.96,69,72,0.1060606060606060606,0,1,1,1,1195,323,126,38,50,18.38,0,0,0
261209988170,19.39,1.6582,1.2819,chesapeakesportscards,0.5000000000000000000,73406,9945,14.99,11.6927,Monday,1,32,14,0,0.5068493150684931506,1.51,61,41,2.2857142857142857142,0,0,0,6,73,37,22,11,20,10.00,0,0,0
130899964427,20.84,0.551,0.0261,krukcards,0.7205882352941176470,27265,9679,0.99,37.8209,Tuesday,1,42,66,1,0.2702928870292887029,1.19,46,40,0.6363636363636363636,0,1,1,9,1195,323,680,490,25,18.38,0,1,1
321119528845,6.06,0.7534,0.123,r.i.p.cash,0.8344370860927152317,73399,67838,0.99,8.0433,Tuesday,1,22,41,0,0.3571428571428571428,3.25,104,31,0.5365853658536585365,0,1,0,5,56,20,151,126,10,3.16,0,0,0
221221804172,25.01,0.6612,0.0261,sassycat5659,0.6923076923076923076,27265,9679,0.99,37.8209,Tuesday,1,32,66,1,0.2702928870292887029,0.99,75,74,0.4848484848484848484,0,0,1,14,1195,323,39,27,30,18.38,0,0,0
121105011404,14.99,2.233,2.233,sports_card_heroes_laurel,0.3432835820895522388,73406,26785,14.99,6.7129,Tuesday,1,14,58,0,0.1710526315789473684,0.93,35,38,0.2413793103448275862,0,1,1,1,304,52,536,184,15,3.27,0,0,0
230969844072,9.95,1.0859,1.0859,daveplbg7c5e,0.6553672316384180790,27278,21160,9.95,9.1628,Sunday,1,5,45,0,0.2110552763819095477,1.57,43,30,0.1111111111111111111,0,0,0,2,199,42,177,116,10,6.95,0,0,0
281100512477,14.98,1.1723,1.1723,jandjcollectibles925,0.2037037037037037037,27260,32673,14.98,12.7773,Sunday,1,5,41,0,0.1556016597510373443,1.96,184,94,0.1219512195121951219,0,0,0,1,482,75,54,11,15,9.50,0,0,0
200921117156,4.95,1.0843,1.0843,aaronh919,0.8333333333333333333,73396,24369,4.95,4.565,Saturday,1,19,43,0,0.2824858757062146892,0.76,17,23,0.4418604651162790697,0,1,0,1,177,50,24,20,5,2.125,0,0,0
330915494730,4.99,1.1103,1.1103,rjwenterprisesinc,0.2546583850931677018,73396,10380,4.99,4.494,Sunday,1,6,28,0,0.2173913043478260869,0.60,7,11,0.2142857142857142857,0,1,0,1,23,5,161,41,5,3.52,0,0,0
181128438126,183.50,1.1211,0.1526,neon.green,0.7272727272727272727,27269,67778,24.99,163.6658,Sunday,1,130,122,0,0.5617977528089887640,0.75,133,167,1.0655737704918032786,0,0,0,20,267,150,11,8,185,111.25,0,0,0
360647774915,77.00,0.83,0.1615,smcomstore,0.4898824436307573713,27277,5468,14.99,92.765,Sunday,1,35,63,1,0.4426229508196721311,1.23,47,42,0.5555555555555555555,0,1,0,8,61,27,5189,2542,80,61.00,0,0,1
330915541120,69.99,3.1066,3.1066,thebug23,0.0420168067226890756,27260,57728,69.99,22.5288,Sunday,1,7,12,0,0.3750000000000000000,1.30,29,22,0.5833333333333333333,0,1,0,1,24,9,1071,45,70,17.26,0,0,0
230972556011,29.00,1.2409,0.8554,devilsh8er,0.5000000000000000000,27260,18000,19.99,23.3685,Saturday,1,31,46,1,0.1917293233082706766,0.88,36,41,0.6739130434782608695,0,1,0,9,266,51,10,5,30,19.99,0,0,0
400472956331,21.50,0.8924,0.0004,reliablecollectibles,0.8626609442060085836,53,10675,0.01,24.0908,Sunday,1,19,57,0,0.3888888888888888888,0.73,22,31,0.3333333333333333333,0,1,0,7,54,21,233,201,25,17.00,0,0,1
300897247176,127.50,0.779,0.006,bears4mebear,0.2222222222222222222,27269,67778,0.99,163.6658,Saturday,1,103,122,0,0.5617977528089887640,0.78,128,164,0.8442622950819672131,0,1,0,21,267,150,9,2,130,111.25,0,1,1
310660495778,1.49,0.3263,0.3263,radiobeau,0.2472527472527472527,73396,24369,1.49,4.565,Sunday,1,3,43,0,0.2824858757062146892,0.31,2,5,0.0697674418604651162,0,1,0,1,177,50,182,45,5,2.125,0,0,0
111062865415,2.99,1.1968,1.1968,scup89,0.2903225806451612903,73409,2975,2.99,2.4983,Sunday,1,3,20,0,0.3846153846153846153,1.34,6,4,0.1500000000000000000,0,1,0,1,26,10,124,36,5,0.99,0,0,0
380632044623,0.99,0.4962,0.4962,my09131970,0.0912887828162291169,73406,10907,0.99,1.995,Sunday,1,3,83,0,0.1111111111111111111,0.56,2,3,0.0361445783132530120,0,1,0,1,18,2,5028,459,5,1.995,0,0,0
151038636021,126.00,0.7698,0.006,idothis36,0.7894736842105263157,27269,67778,0.99,163.6658,Sunday,1,175,122,0,0.5617977528089887640,0.53,146,273,1.4344262295081967213,0,0,0,40,267,150,19,15,130,111.25,0,1,1
171031903777,0.60,0.2503,0.2503,bunkiepapa,0.2637362637362637362,73396,937,0.60,2.3968,Sunday,1,7,66,0,0.0800000000000000000,0.45,1,2,0.1060606060606060606,0,1,0,1,200,16,91,24,5,0.99,0,0,0
171031704222,162.38,0.9921,0.006,doitbigthen559,0.4680851063829787234,27269,67778,0.99,163.6658,Saturday,1,150,122,1,0.5617977528089887640,1.17,173,148,1.2295081967213114754,0,0,0,22,267,150,47,22,165,111.25,0,0,0
230972801308,26.99,1.1161,0.672,bssmb,0.3161764705882352941,27260,20891,16.25,24.1805,Monday,1,13,98,0,0.2000000000000000000,2.03,106,52,0.1326530612244897959,0,1,0,3,40,8,136,43,30,14.015,0,0,0
230972854172,19.99,0.8554,0.8554,ballparkautographs,0.1395348837209302325,27260,18000,19.99,23.3685,Monday,1,7,46,1,0.1917293233082706766,1.11,23,21,0.1521739130434782608,0,1,0,1,266,51,301,42,20,19.99,1,1,1
221221783363,9.99,0.8504,0.8504,score201213,0.3114754098360655737,73409,67990,9.99,11.7472,Sunday,1,12,16,0,0.3913043478260869565,1.67,6,4,0.7500000000000000000,0,1,0,1,46,18,61,19,10,10.245,1,1,1
151036847413,0.99,0.5183,0.5183,harryjean0,0.1282694374776065926,73396,18438,0.99,1.91,Monday,1,3,46,0,0.0909090909090909090,0.42,3,6,0.0652173913043478260,0,1,0,1,66,6,2791,358,5,0.99,1,1,1
130900892666,99.99,0.6109,0.6109,mileee0112,0.5000000000000000000,27269,67778,99.99,163.6658,Sunday,1,37,122,0,0.5617977528089887640,0.61,100,164,0.3032786885245901639,0,1,0,1,267,150,2,1,100,111.25,0,1,1
281102313712,14.99,1.0142,1.0142,capital_sports_decor,0.1149674620390455531,27286,8800,14.99,14.78,Sunday,1,3,5,0,0.2631578947368421052,0.89,16,19,0.6000000000000000000,0,0,0,1,38,10,1383,159,15,14.99,1,1,1
140966212850,5.99,1.5012,1.5012,dionlo,0.2844827586206896551,27265,25056,5.99,3.99,Monday,1,4,17,0,0.1333333333333333333,0.76,12,16,0.2352941176470588235,0,0,0,1,15,2,464,132,10,3.99,0,0,0
151033854858,5.99,0.8405,0.8405,cardsfaninmo,0.2441860465116279069,27265,10137,5.99,7.1266,Wednesday,1,6,92,0,0.0909090909090909090,0.67,7,10,0.0652173913043478260,0,1,0,1,88,8,86,21,10,7.97,0,0,0
251268812391,1.75,0.7533,0.6414,rtcoltran,0.4105263157894736842,73409,7180,1.49,2.323,Monday,1,8,36,0,0.2941176470588235294,0.52,3,6,0.2222222222222222222,0,1,0,2,34,10,95,39,5,1.37,0,0,1
380632560002,0.01,0.015,0.015,varsity2013,0.1394422310756972111,73396,6327,0.01,0.6633,Monday,1,6,23,0,0.0909090909090909090,0.20,0,3,0.2608695652173913043,0,0,0,1,33,3,251,35,5,0.99,0,0,0
200918929950,41.00,0.4084,0.1991,steakguy,0.6666666666666666666,27276,23284,19.99,100.3776,Thursday,1,42,87,0,0.2444444444444444444,0.41,41,100,0.4827586206896551724,0,0,0,13,45,11,3,2,45,35.00,0,1,1
221220172336,20.71,0.9243,0.0441,rkindred,0.2099447513812154696,73406,18979,0.99,22.4042,Thursday,1,22,56,1,0.4750000000000000000,1.52,32,32,0.3928571428571428571,0,1,0,16,40,19,362,76,25,19.50,1,1,1
151035353424,0.99,0.0774,0.0774,auctionhouse221,1.0000000000000000000,27260,32673,0.99,12.7773,Thursday,1,5,41,0,0.1556016597510373443,0.08,1,13,0.1219512195121951219,0,0,0,3,482,75,1,1,5,9.50,0,0,0
251267300454,9.95,1.00,1.00,poboy54,0.1875000000000000000,27266,2743,9.95,9.95,Saturday,1,5,3,0,0.5000000000000000000,0.89,26,29,1.6666666666666666666,0,1,0,1,4,2,1024,192,10,9.95,1,1,1
251268543619,9.99,1.0902,1.0902,jagsportsmarketing,0.2631578947368421052,27278,21160,9.99,9.1628,Thursday,1,5,45,0,0.2110552763819095477,1.01,41,36,0.1111111111111111111,0,1,0,1,199,42,190,50,10,6.95,0,0,0
271198686533,3.99,0.7039,0.7039,candbautographes,0.1334332833583208395,73406,32819,3.99,5.668,Monday,1,9,10,0,0.3181818181818181818,1.18,7,7,0.9000000000000000000,0,1,0,1,22,7,667,89,5,2.99,0,0,0
400478189042,1.71,1.4437,0.8358,the_sports_page,0.5533814589665653495,73396,5059,0.99,1.1844,Tuesday,1,25,49,0,0.1428571428571428571,0.50,2,4,0.5102040816326530612,0,1,0,3,63,9,5264,2913,5,0.99,0,0,0
171030864076,19.99,1.3614,1.3614,megadisater10,0.0909090909090909090,53,24369,19.99,14.6833,Friday,1,6,13,0,0.5000000000000000000,0.85,25,30,0.4615384615384615384,0,0,0,1,12,6,132,12,20,15.00,0,0,1
271199283915,3.69,0.5647,0.1515,61gecko,0.6802325581395348837,73399,25222,0.99,6.5335,Sunday,1,26,38,0,0.2020202020202020202,0.53,4,8,0.6842105263157894736,0,1,0,5,99,20,172,117,5,1.145,0,0,0
400472947847,22.00,1.3813,0.0006,reliablecollectibles,0.8626609442060085836,53,19039,0.01,15.9266,Sunday,1,30,46,0,0.6000000000000000000,0.73,22,31,0.6521739130434782608,0,1,0,16,5,3,233,201,25,17.28,0,0,1
111061652936,13.99,0.7483,0.7483,charsbay,0.1333333333333333333,27286,22245,13.99,18.6955,Saturday,1,5,68,0,0.1582733812949640287,3.20,175,55,0.0735294117647058823,0,0,0,1,139,22,15,2,15,9.385,0,0,0
310658506401,1.04,0.1072,0.1021,noll2188,0.0734463276836158192,27278,1246,0.99,9.694,Thursday,1,6,98,0,0.0909090909090909090,0.35,1,3,0.0612244897959183673,0,1,0,2,44,4,354,26,5,1.015,1,1,1
111068669137,0.99,0.2632,0.2632,77crashes,0.6748768472906403940,73396,1289,0.99,3.7606,Tuesday,1,10,40,0,0.2818181818181818181,0.26,1,4,0.2500000000000000000,0,1,0,1,110,31,203,137,5,1.75,0,0,0
321114716011,1.99,0.1797,0.1797,boutiquenordique,0.8109756097560975609,27285,1312,1.99,11.0733,Thursday,1,5,8,0,1.0000000000000000000,0.68,10,18,0.6250000000000000000,0,1,0,1,2,2,164,133,5,1.99,1,1,1
300895997794,0.99,0.1355,0.1355,worldchampionshipcollectibles,0.3981042654028436018,27265,1847,0.99,7.3025,Friday,1,1,79,0,0.1250000000000000000,0.60,9,15,0.0126582278481012658,0,0,0,1,88,11,211,84,5,3.01,0,0,0
300895998872,0.99,0.1355,0.1355,worldchampionshipcollectibles,0.3981042654028436018,27265,1847,0.99,7.3025,Friday,1,3,79,0,0.1250000000000000000,0.60,9,15,0.0379746835443037974,0,0,0,1,88,11,211,84,5,3.01,0,0,0
400475586576,2.00,0.2549,0.2549,jackofsportcards,0.3064516129032258064,27278,3184,2.00,7.8458,Sunday,1,5,13,0,0.0693641618497109826,0.39,6,15,0.3846153846153846153,0,1,0,1,173,12,62,19,5,9.99,0,0,0
171033111812,4.99,1.7653,1.7653,803funkymonkey420,0.1666666666666666666,73406,84,4.99,2.8266,Monday,1,8,11,0,0.1428571428571428571,0.41,8,20,0.7272727272727272727,0,0,0,1,21,3,18,3,5,2.50,0,0,0
230970304366,19.99,0.2399,0.2399,gfrangig,0.6250000000000000000,27276,436,19.99,83.2998,Wednesday,1,29,102,0,0.2514450867052023121,0.31,20,64,0.2843137254901960784,0,1,1,1,692,174,8,5,20,56.00,0,0,0
380630782005,62.01,0.7444,0.1199,gridironlegends,0.8850574712643678160,27276,436,9.99,83.2998,Wednesday,1,65,102,0,0.2514450867052023121,1.00,80,85,0.6372549019607843137,0,0,1,10,692,174,1740,1540,65,56.00,1,1,1
221222230193,56.00,0.6722,0.1199,gridironlegends,0.8850574712643678160,27276,436,9.99,83.2998,Monday,1,38,102,0,0.2514450867052023121,1.00,80,85,0.3725490196078431372,0,0,1,8,692,174,1740,1540,60,56.00,1,1,1
350783017291,1.69,0.247,0.247,bamafan62,0.5039267015706806282,27278,788,1.69,6.8416,Monday,1,8,28,0,0.2448979591836734693,0.24,2,10,0.2857142857142857142,0,1,0,1,49,12,1528,770,5,9.00,0,0,0
321117385514,1.25,1.00,0.792,wamco,0.4976525821596244131,53,1020,0.99,1.25,Monday,1,12,8,0,0.5000000000000000000,0.29,3,11,1.5000000000000000000,0,1,0,2,2,1,639,318,5,1.25,1,1,1
230971052673,25.00,1.00,1.00,jag-nut,0.2380952380952380952,27275,2308,25.00,25.00,Saturday,1,13,5,0,1.0000000000000000000,0.86,18,21,2.6000000000000000000,0,1,0,1,1,1,63,15,25,25.00,1,1,1
400476735719,0.99,0.28,0.28,harryjean0,0.1282694374776065926,73406,2308,0.99,3.535,Monday,1,3,14,0,0.1923076923076923076,0.42,3,6,0.2142857142857142857,0,1,0,1,52,10,2791,358,5,1.62,0,0,0
221220902863,4.99,1.3044,0.9123,vitamint8,0.0847457627118644067,73396,3304,3.49,3.8253,Sunday,1,2,22,0,0.2500000000000000000,1.16,3,3,0.0909090909090909090,0,1,0,1,60,15,236,20,5,2.09,0,0,0
350778518511,0.99,0.5689,0.5689,hairmetalwhitey,0.6937394247038917089,27263,1415,0.99,1.74,Wednesday,1,1,19,0,0.6666666666666666666,0.67,3,4,0.0526315789473684210,0,1,0,1,3,2,1182,820,5,1.74,0,0,0
130896390171,2.49,1.431,1.431,tomdcharm5cas,0.2413793103448275862,27263,1415,2.49,1.74,Thursday,1,4,19,0,0.6666666666666666666,1.07,7,7,0.2105263157894736842,0,1,0,1,3,2,348,84,5,1.74,0,0,0
300895987249,0.99,1.00,1.00,worldchampionshipcollectibles,0.3981042654028436018,27265,1724,0.99,0.99,Friday,1,10,14,0,0.3333333333333333333,0.60,9,15,0.7142857142857142857,0,0,0,1,3,1,211,84,5,0.99,1,1,1
300895650512,3.28,1.1096,0.3349,shamrock_sox_fan,0.3200000000000000000,73396,1847,0.99,2.9558,Wednesday,1,60,39,0,0.2571428571428571428,0.71,4,5,1.5384615384615384615,0,1,0,2,105,27,850,272,5,1.50,0,0,0
360646124054,23.40,0.4305,0.0182,steelerman78,0.4558122478914558122,27275,3579,0.99,54.3462,Sunday,1,30,49,0,0.5652173913043478260,1.08,75,70,0.6122448979591836734,0,1,0,8,23,13,2727,1243,25,39.50,0,0,0
181134170341,54.88,0.6373,0.0114,gamebreakersportss,0.9825327510917030567,27276,3579,0.99,86.1079,Tuesday,1,60,93,1,0.5357142857142857142,1.10,82,74,0.6451612903225806451,0,1,0,11,56,30,916,900,55,62.94,0,1,1
370806122494,31.00,0.36,0.0114,steelerman78,0.4558122478914558122,27276,3579,0.99,86.1079,Tuesday,1,48,93,0,0.5357142857142857142,1.08,75,70,0.5161290322580645161,0,1,0,13,56,30,2727,1243,35,62.94,0,0,0
171034562181,43.00,0.4993,0.0114,gamebreakersportss,0.9825327510917030567,27276,3579,0.99,86.1079,Tuesday,1,89,93,1,0.5357142857142857142,1.10,82,74,0.9569892473118279569,0,1,0,18,56,30,916,900,45,62.94,0,0,0
181131999193,8.00,1.1601,1.1601,timdoane_10,0.5903225806451612903,73406,3579,8.00,6.8958,Sunday,1,4,16,0,0.5294117647058823529,0.43,16,38,0.2500000000000000000,0,1,0,1,102,54,310,183,10,3.255,0,0,0
350783234515,0.99,0.3485,0.3485,carcards,0.6098901098901098901,27285,1976,0.99,2.84,Tuesday,1,3,36,0,0.1428571428571428571,0.63,7,15,0.0833333333333333333,0,0,0,1,21,3,182,111,5,1.54,0,0,0
171032368377,12.55,0.8838,0.3514,mmnes,0.7142857142857142857,27265,1999,4.99,14.1993,Sunday,1,29,53,0,0.2105263157894736842,0.41,15,38,0.5471698113207547169,0,0,0,8,57,12,7,5,15,4.97,0,0,0
130897716962,10.50,1.0841,1.0314,ratboy23,1.0000000000000000000,73396,1999,9.99,9.685,Saturday,1,26,32,0,0.3125000000000000000,1.08,11,10,0.8125000000000000000,0,1,0,2,80,25,2,2,15,3.99,0,0,0
121102195447,2.38,0.2457,0.1022,torsomarso,0.6666666666666666666,73396,1999,0.99,9.685,Saturday,1,13,32,0,0.3125000000000000000,0.53,16,29,0.4062500000000000000,0,0,0,3,80,25,6,4,5,3.99,0,0,0
251269369374,1.50,0.8194,0.5408,ahares,0.7517730496453900709,73396,2056,0.99,1.8305,Sunday,1,10,41,0,0.0904761904761904761,0.59,2,3,0.2439024390243902439,0,1,0,2,210,19,705,530,5,0.99,0,0,0
200918930300,0.99,0.1413,0.1413,realdealsignatures,0.1871165644171779141,27285,3018,0.99,7.0022,Thursday,1,1,33,0,0.1528662420382165605,0.28,2,8,0.0303030303030303030,0,1,0,1,157,24,326,61,5,4.87,0,0,0
